"Spectrum I(f) of current at speaker terminals"					
"Signal lines"		"Noise + Distortions"		"Noise floor"	
"Frequency [Hz]"	"[dB]   0 dB = 1 A"	"Frequency [Hz]"	"[dB]   0 dB = 1 A"	"Frequency [Hz]"	"[dB]   0 dB = 1 A"
				410.156	-109.989
		411.621	-98.3361	411.621	-114.488
		411.621	-114.488	411.621	-114.488
				411.621	-114.488
		413.086	-103.513	413.086	-110.033
		413.086	-110.033	413.086	-110.033
				413.086	-110.033
		414.551	-107.212	414.551	-110.393
		414.551	-110.393	414.551	-110.393
				414.551	-110.393
		416.016	-105.313	416.016	-112.395
		416.016	-112.395	416.016	-112.395
				416.016	-112.395
417.48	-55.3402			417.48	-113.025
417.48	-113.025			417.48	-113.025
				417.48	-113.025
		418.945	-102.805	418.945	-118.159
		418.945	-118.159	418.945	-118.159
				418.945	-118.159
		420.41	-99.6527	420.41	-111.194
		420.41	-111.194	420.41	-111.194
				420.41	-111.194
				421.875	-110.23
				421.875	-110.23
				421.875	-110.23
		423.34	-103.177	423.34	-116.228
		423.34	-116.228	423.34	-116.228
				423.34	-116.228
		424.805	-103.716	424.805	-118.928
		424.805	-118.928	424.805	-118.928
				424.805	-118.928
				426.27	-111.41
				426.27	-111.41
				426.27	-111.41
		427.734	-101.932	427.734	-116.907
		427.734	-116.907	427.734	-116.907
				427.734	-116.907
429.199	-55.3259			429.199	-109.961
429.199	-109.961			429.199	-109.961
				429.199	-109.961
		430.664	-105.302	430.664	-112.898
		430.664	-112.898	430.664	-112.898
				430.664	-112.898
		432.129	-105.727	432.129	-109.687
		432.129	-109.687	432.129	-109.687
				432.129	-109.687
		433.594	-99.3241	433.594	-113.21
		433.594	-113.21	433.594	-113.21
				433.594	-113.21
		435.059	-97.7499	435.059	-108.736
		435.059	-108.736	435.059	-108.736
				435.059	-108.736
		436.523	-108.506	436.523	-124.771
		436.523	-124.771	436.523	-124.771
				436.523	-124.771
		437.988	-99.1078	437.988	-109.436
		437.988	-109.436	437.988	-109.436
				437.988	-109.436
		439.453	-115.358	439.453	-131.9
		439.453	-131.9	439.453	-131.9
				439.453	-131.9
		440.918	-102.307	440.918	-113.448
		440.918	-113.448	440.918	-113.448
				440.918	-113.448
442.383	-55.4204			442.383	-109.771
442.383	-109.771			442.383	-109.771
				442.383	-109.771
		443.848	-99.5111	443.848	-112.955
		443.848	-112.955	443.848	-112.955
				443.848	-112.955
		445.313	-111.843	445.313	-114.446
		445.313	-114.446	445.313	-114.446
				445.313	-114.446
		446.777	-106.078	446.777	-121.832
		446.777	-121.832	446.777	-121.832
				446.777	-121.832
		448.242	-99.3	448.242	-110.889
		448.242	-110.889	448.242	-110.889
				448.242	-110.889
				449.707	-110.973
				449.707	-110.973
				449.707	-110.973
		451.172	-102.068	451.172	-115.454
		451.172	-115.454	451.172	-115.454
				451.172	-115.454
		452.637	-100.49	452.637	-109.087
		452.637	-109.087	452.637	-109.087
				452.637	-109.087
		454.102	-107.697	454.102	-119.846
		454.102	-119.846	454.102	-119.846
				454.102	-119.846
455.566	-55.4309			455.566	-118.593
455.566	-118.593			455.566	-118.593
				455.566	-118.593
		457.031	-101.667	457.031	-132.985
		457.031	-132.985	457.031	-132.985
				457.031	-132.985
		458.496	-110.886	458.496	-119.612
		458.496	-119.612	458.496	-119.612
				458.496	-119.612
		459.961	-107.525	459.961	-109.502
		459.961	-109.502	459.961	-109.502
				459.961	-109.502
		461.426	-106.446	461.426	-124.633
		461.426	-124.633	461.426	-124.633
				461.426	-124.633
		462.891	-102.261	462.891	-109.843
		462.891	-109.843	462.891	-109.843
				462.891	-109.843
		464.355	-100.274	464.355	-117.824
		464.355	-117.824	464.355	-117.824
				464.355	-117.824
				465.82	-108.824
				465.82	-108.824
				465.82	-108.824
		467.285	-98.3966	467.285	-116.998
		467.285	-116.998	467.285	-116.998
				467.285	-116.998
468.75	-55.4473			468.75	-106.579
468.75	-106.579			468.75	-106.579
				468.75	-106.579
				470.215	-110.903
				470.215	-110.903
				470.215	-110.903
		471.68	-105.016	471.68	-120.342
		471.68	-120.342	471.68	-120.342
				471.68	-120.342
		473.145	-107.291	473.145	-108.89
		473.145	-108.89	473.145	-108.89
				473.145	-108.89
				474.609	-109.021
				474.609	-109.021
				474.609	-109.021
		476.074	-102.255	476.074	-111.311
		476.074	-111.311	476.074	-111.311
				476.074	-111.311
		477.539	-102.971	477.539	-121.857
		477.539	-121.857	477.539	-121.857
				477.539	-121.857
		479.004	-100.679	479.004	-113.912
		479.004	-113.912	479.004	-113.912
				479.004	-113.912
				480.469	-106.889
				480.469	-106.889
				480.469	-106.889
481.934	-55.5009			481.934	-130.293
481.934	-130.293			481.934	-130.293
				481.934	-130.293
		483.398	-108.653	483.398	-122.188
		483.398	-122.188	483.398	-122.188
				483.398	-122.188
		484.863	-103.48	484.863	-107.094
		484.863	-107.094	484.863	-107.094
				484.863	-107.094
		486.328	-108.283	486.328	-122.167
		486.328	-122.167	486.328	-122.167
				486.328	-122.167
		487.793	-101.82	487.793	-111.492
		487.793	-111.492	487.793	-111.492
				487.793	-111.492
		489.258	-100.368	489.258	-116.733
		489.258	-116.733	489.258	-116.733
				489.258	-116.733
				490.723	-112.527
				490.723	-112.527
				490.723	-112.527
		492.188	-98.9883	492.188	-115.341
		492.188	-115.341	492.188	-115.341
				492.188	-115.341
		493.652	-107.376	493.652	-110.089
		493.652	-110.089	493.652	-110.089
				493.652	-110.089
				495.117	-107.659
				495.117	-107.659
				495.117	-107.659
496.582	-55.5891			496.582	-107.606
496.582	-107.606			496.582	-107.606
				496.582	-107.606
		498.047	-108.296	498.047	-113.021
		498.047	-113.021	498.047	-113.021
				498.047	-113.021
		499.512	-100.744	499.512	-113.208
		499.512	-113.208	499.512	-113.208
				499.512	-113.208
		500.977	-107.833	500.977	-116.059
		500.977	-116.059	500.977	-116.059
				500.977	-116.059
		502.441	-106.902	502.441	-124.46
		502.441	-124.46	502.441	-124.46
				502.441	-124.46
		503.906	-99.1432	503.906	-108.738
		503.906	-108.738	503.906	-108.738
				503.906	-108.738
				505.371	-111.524
				505.371	-111.524
				505.371	-111.524
		506.836	-107.017	506.836	-119.838
		506.836	-119.838	506.836	-119.838
				506.836	-119.838
		508.301	-106.477	508.301	-113.581
		508.301	-113.581	508.301	-113.581
				508.301	-113.581
		509.766	-110.069	509.766	-113.075
		509.766	-113.075	509.766	-113.075
				509.766	-113.075
511.23	-55.5981			511.23	-118.116
511.23	-118.116			511.23	-118.116
				511.23	-118.116
				512.695	-112.657
				512.695	-112.657
				512.695	-112.657
				514.16	-108.743
				514.16	-108.743
				514.16	-108.743
		515.625	-108.059	515.625	-136.869
		515.625	-136.869	515.625	-136.869
				515.625	-136.869
				517.09	-112.361
				517.09	-112.361
				517.09	-112.361
		518.555	-99.5586	518.555	-116.482
		518.555	-116.482	518.555	-116.482
				518.555	-116.482
				520.02	-110.453
				520.02	-110.453
				520.02	-110.453
		521.484	-100.194	521.484	-118.665
		521.484	-118.665	521.484	-118.665
				521.484	-118.665
				522.949	-108.456
				522.949	-108.456
				522.949	-108.456
		524.414	-99.1084	524.414	-117.347
		524.414	-117.347	524.414	-117.347
				524.414	-117.347
525.879	-55.6189			525.879	-115.36
525.879	-115.36			525.879	-115.36
				525.879	-115.36
		527.344	-109.069	527.344	-114.069
		527.344	-114.069	527.344	-114.069
				527.344	-114.069
		528.809	-108.575	528.809	-111.278
		528.809	-111.278	528.809	-111.278
				528.809	-111.278
				530.273	-113.101
				530.273	-113.101
				530.273	-113.101
		531.738	-108.665	531.738	-110.729
		531.738	-110.729	531.738	-110.729
				531.738	-110.729
		533.203	-102.139	533.203	-110.696
		533.203	-110.696	533.203	-110.696
				533.203	-110.696
		534.668	-102.377	534.668	-112.472
		534.668	-112.472	534.668	-112.472
				534.668	-112.472
		536.133	-106.058	536.133	-117.728
		536.133	-117.728	536.133	-117.728
				536.133	-117.728
		537.598	-104.36	537.598	-117.884
		537.598	-117.884	537.598	-117.884
				537.598	-117.884
		539.063	-106.653	539.063	-112.924
		539.063	-112.924	539.063	-112.924
				539.063	-112.924
		540.527	-107.298	540.527	-118.046
		540.527	-118.046	540.527	-118.046
				540.527	-118.046
541.992	-55.6954			541.992	-129.188
541.992	-129.188			541.992	-129.188
				541.992	-129.188
		543.457	-105.2	543.457	-111.177
		543.457	-111.177	543.457	-111.177
				543.457	-111.177
		544.922	-106.029	544.922	-114.047
		544.922	-114.047	544.922	-114.047
				544.922	-114.047
		546.387	-108.259	546.387	-115.082
		546.387	-115.082	546.387	-115.082
				546.387	-115.082
		547.852	-108.611	547.852	-113.069
		547.852	-113.069	547.852	-113.069
				547.852	-113.069
		549.316	-114.011	549.316	-118.21
		549.316	-118.21	549.316	-118.21
				549.316	-118.21
		550.781	-104.993	550.781	-119.551
		550.781	-119.551	550.781	-119.551
				550.781	-119.551
		552.246	-105.798	552.246	-109.12
		552.246	-109.12	552.246	-109.12
				552.246	-109.12
		553.711	-105.248	553.711	-122.967
		553.711	-122.967	553.711	-122.967
				553.711	-122.967
		555.176	-103.934	555.176	-115.733
		555.176	-115.733	555.176	-115.733
				555.176	-115.733
		556.641	-104.503	556.641	-120.075
		556.641	-120.075	556.641	-120.075
				556.641	-120.075
558.105	-55.7963			558.105	-111.685
558.105	-111.685			558.105	-111.685
				558.105	-111.685
		559.57	-102.737	559.57	-111.779
		559.57	-111.779	559.57	-111.779
				559.57	-111.779
		561.035	-109.934	561.035	-112.603
		561.035	-112.603	561.035	-112.603
				561.035	-112.603
		562.5	-109.169	562.5	-117.768
		562.5	-117.768	562.5	-117.768
				562.5	-117.768
				563.965	-104.46
				563.965	-104.46
				563.965	-104.46
		565.43	-101.344	565.43	-112.789
		565.43	-112.789	565.43	-112.789
				565.43	-112.789
				566.895	-111.108
				566.895	-111.108
				566.895	-111.108
		568.359	-104.928	568.359	-123.396
		568.359	-123.396	568.359	-123.396
				568.359	-123.396
		569.824	-102.94	569.824	-122.861
		569.824	-122.861	569.824	-122.861
				569.824	-122.861
		571.289	-103.045	571.289	-112.943
		571.289	-112.943	571.289	-112.943
				571.289	-112.943
		572.754	-104.075	572.754	-107.585
		572.754	-107.585	572.754	-107.585
				572.754	-107.585
574.219	-55.8156			574.219	-115.034
574.219	-115.034			574.219	-115.034
				574.219	-115.034
		575.684	-104.798	575.684	-112.523
		575.684	-112.523	575.684	-112.523
				575.684	-112.523
		577.148	-100.588	577.148	-108.299
		577.148	-108.299	577.148	-108.299
				577.148	-108.299
		578.613	-107.479	578.613	-108.809
		578.613	-108.809	578.613	-108.809
				578.613	-108.809
		580.078	-106.953	580.078	-114.065
		580.078	-114.065	580.078	-114.065
				580.078	-114.065
		581.543	-104.963	581.543	-109.241
		581.543	-109.241	581.543	-109.241
				581.543	-109.241
		583.008	-103.588	583.008	-117.919
		583.008	-117.919	583.008	-117.919
				583.008	-117.919
		584.473	-99.8784	584.473	-110.292
		584.473	-110.292	584.473	-110.292
				584.473	-110.292
				585.938	-114.776
				585.938	-114.776
				585.938	-114.776
		587.402	-105.192	587.402	-107.91
		587.402	-107.91	587.402	-107.91
				587.402	-107.91
		588.867	-101.433	588.867	-145.919
		588.867	-145.919	588.867	-145.919
				588.867	-145.919
590.332	-55.9411			590.332	-117.039
590.332	-117.039			590.332	-117.039
				590.332	-117.039
		591.797	-109.846	591.797	-116.606
		591.797	-116.606	591.797	-116.606
				591.797	-116.606
				593.262	-109.196
				593.262	-109.196
				593.262	-109.196
		594.727	-104.464	594.727	-120.989
		594.727	-120.989	594.727	-120.989
				594.727	-120.989
		596.191	-103.102	596.191	-113.945
		596.191	-113.945	596.191	-113.945
				596.191	-113.945
		597.656	-101.773	597.656	-116.847
		597.656	-116.847	597.656	-116.847
				597.656	-116.847
		599.121	-115.676	599.121	-119.057
		599.121	-119.057	599.121	-119.057
				599.121	-119.057
		600.586	-106.592	600.586	-120.801
		600.586	-120.801	600.586	-120.801
				600.586	-120.801
		602.051	-99.6915	602.051	-117.551
		602.051	-117.551	602.051	-117.551
				602.051	-117.551
		603.516	-110.221	603.516	-112
		603.516	-112	603.516	-112
				603.516	-112
				604.98	-108.816
				604.98	-108.816
				604.98	-108.816
		606.445	-101.386	606.445	-110.653
		606.445	-110.653	606.445	-110.653
				606.445	-110.653
607.91	-55.919			607.91	-106.714
607.91	-106.714			607.91	-106.714
				607.91	-106.714
		609.375	-97.7183	609.375	-117.922
		609.375	-117.922	609.375	-117.922
				609.375	-117.922
		610.84	-105.092	610.84	-111.041
		610.84	-111.041	610.84	-111.041
				610.84	-111.041
		612.305	-98.9597	612.305	-110.17
		612.305	-110.17	612.305	-110.17
				612.305	-110.17
		613.77	-99.5918	613.77	-115.965
		613.77	-115.965	613.77	-115.965
				613.77	-115.965
		615.234	-107.138	615.234	-120.828
		615.234	-120.828	615.234	-120.828
				615.234	-120.828
		616.699	-103.802	616.699	-116.482
		616.699	-116.482	616.699	-116.482
				616.699	-116.482
				618.164	-109.202
				618.164	-109.202
				618.164	-109.202
		619.629	-105.998	619.629	-124.491
		619.629	-124.491	619.629	-124.491
				619.629	-124.491
		621.094	-109.961	621.094	-114.438
		621.094	-114.438	621.094	-114.438
				621.094	-114.438
		622.559	-99.827	622.559	-106.946
		622.559	-106.946	622.559	-106.946
				622.559	-106.946
		624.023	-108.689	624.023	-113.666
		624.023	-113.666	624.023	-113.666
				624.023	-113.666
625.488	-56.0092			625.488	-114.765
625.488	-114.765			625.488	-114.765
				625.488	-114.765
		626.953	-107.155	626.953	-119.29
		626.953	-119.29	626.953	-119.29
				626.953	-119.29
		628.418	-103.472	628.418	-110.568
		628.418	-110.568	628.418	-110.568
				628.418	-110.568
		629.883	-98.3723	629.883	-113.204
		629.883	-113.204	629.883	-113.204
				629.883	-113.204
		631.348	-101.843	631.348	-118.244
		631.348	-118.244	631.348	-118.244
				631.348	-118.244
		632.813	-97.6458	632.813	-107.719
		632.813	-107.719	632.813	-107.719
				632.813	-107.719
		634.277	-103.921	634.277	-108.987
		634.277	-108.987	634.277	-108.987
				634.277	-108.987
		635.742	-101.742	635.742	-115.616
		635.742	-115.616	635.742	-115.616
				635.742	-115.616
		637.207	-107.132	637.207	-124.483
		637.207	-124.483	637.207	-124.483
				637.207	-124.483
		638.672	-105.074	638.672	-112.707
		638.672	-112.707	638.672	-112.707
				638.672	-112.707
				640.137	-101.42
				640.137	-101.42
				640.137	-101.42
		641.602	-101.661	641.602	-111.44
		641.602	-111.44	641.602	-111.44
				641.602	-111.44
		643.066	-100.59	643.066	-108.927
		643.066	-108.927	643.066	-108.927
				643.066	-108.927
644.531	-56.0355			644.531	-112.296
644.531	-112.296			644.531	-112.296
				644.531	-112.296
		645.996	-108.391	645.996	-113.356
		645.996	-113.356	645.996	-113.356
				645.996	-113.356
		647.461	-105.158	647.461	-116.518
		647.461	-116.518	647.461	-116.518
				647.461	-116.518
		648.926	-106.975	648.926	-123.939
		648.926	-123.939	648.926	-123.939
				648.926	-123.939
		650.391	-104.81	650.391	-119.009
		650.391	-119.009	650.391	-119.009
				650.391	-119.009
				651.855	-110.569
				651.855	-110.569
				651.855	-110.569
		653.32	-107.637	653.32	-110.958
		653.32	-110.958	653.32	-110.958
				653.32	-110.958
				654.785	-116.248
				654.785	-116.248
				654.785	-116.248
		656.25	-106.59	656.25	-120.136
		656.25	-120.136	656.25	-120.136
				656.25	-120.136
		657.715	-100.554	657.715	-114.3
		657.715	-114.3	657.715	-114.3
				657.715	-114.3
		659.18	-102.867	659.18	-111.345
		659.18	-111.345	659.18	-111.345
				659.18	-111.345
		660.645	-106.009	660.645	-108.194
		660.645	-108.194	660.645	-108.194
				660.645	-108.194
		662.109	-105.667	662.109	-114.905
		662.109	-114.905	662.109	-114.905
				662.109	-114.905
663.574	-56.1707			663.574	-115.471
663.574	-115.471			663.574	-115.471
				663.574	-115.471
		665.039	-100.942	665.039	-109.288
		665.039	-109.288	665.039	-109.288
				665.039	-109.288
		666.504	-111.325	666.504	-115.472
		666.504	-115.472	666.504	-115.472
				666.504	-115.472
				667.969	-108.524
				667.969	-108.524
				667.969	-108.524
				669.434	-116.094
				669.434	-116.094
				669.434	-116.094
		670.898	-103.32	670.898	-114.249
		670.898	-114.249	670.898	-114.249
				670.898	-114.249
		672.363	-108.199	672.363	-116.351
		672.363	-116.351	672.363	-116.351
				672.363	-116.351
				673.828	-111.131
				673.828	-111.131
				673.828	-111.131
		675.293	-108.014	675.293	-114.549
		675.293	-114.549	675.293	-114.549
				675.293	-114.549
		676.758	-104.348	676.758	-110.975
		676.758	-110.975	676.758	-110.975
				676.758	-110.975
		678.223	-108.748	678.223	-110.039
		678.223	-110.039	678.223	-110.039
				678.223	-110.039
		679.688	-104.167	679.688	-110.105
		679.688	-110.105	679.688	-110.105
				679.688	-110.105
		681.152	-103.327	681.152	-109.417
		681.152	-109.417	681.152	-109.417
				681.152	-109.417
682.617	-56.2229			682.617	-113.03
682.617	-113.03			682.617	-113.03
				682.617	-113.03
		684.082	-102.738	684.082	-118.383
		684.082	-118.383	684.082	-118.383
				684.082	-118.383
		685.547	-104.53	685.547	-114.672
		685.547	-114.672	685.547	-114.672
				685.547	-114.672
				687.012	-111.253
				687.012	-111.253
				687.012	-111.253
		688.477	-108.67	688.477	-111.623
		688.477	-111.623	688.477	-111.623
				688.477	-111.623
		689.941	-106.261	689.941	-109.123
		689.941	-109.123	689.941	-109.123
				689.941	-109.123
		691.406	-112.261	691.406	-115.812
		691.406	-115.812	691.406	-115.812
				691.406	-115.812
		692.871	-108.248	692.871	-120.55
		692.871	-120.55	692.871	-120.55
				692.871	-120.55
		694.336	-101.07	694.336	-122.764
		694.336	-122.764	694.336	-122.764
				694.336	-122.764
		695.801	-109.229	695.801	-124.811
		695.801	-124.811	695.801	-124.811
				695.801	-124.811
		697.266	-107.663	697.266	-113.009
		697.266	-113.009	697.266	-113.009
				697.266	-113.009
		698.73	-103.707	698.73	-116.204
		698.73	-116.204	698.73	-116.204
				698.73	-116.204
				700.195	-109.958
				700.195	-109.958
				700.195	-109.958
701.66	-56.2909			701.66	-111.288
701.66	-111.288			701.66	-111.288
				701.66	-111.288
		703.125	-111.561	703.125	-116.364
		703.125	-116.364	703.125	-116.364
				703.125	-116.364
		704.59	-104.046	704.59	-112.378
		704.59	-112.378	704.59	-112.378
				704.59	-112.378
		706.055	-108.539	706.055	-113.566
		706.055	-113.566	706.055	-113.566
				706.055	-113.566
		707.52	-106.336	707.52	-119.089
		707.52	-119.089	707.52	-119.089
				707.52	-119.089
				708.984	-110.901
				708.984	-110.901
				708.984	-110.901
				710.449	-112.056
				710.449	-112.056
				710.449	-112.056
		711.914	-108.62	711.914	-117.474
		711.914	-117.474	711.914	-117.474
				711.914	-117.474
		713.379	-105.417	713.379	-108.439
		713.379	-108.439	713.379	-108.439
				713.379	-108.439
		714.844	-101.7	714.844	-118.786
		714.844	-118.786	714.844	-118.786
				714.844	-118.786
		716.309	-99.2879	716.309	-115.506
		716.309	-115.506	716.309	-115.506
				716.309	-115.506
				717.773	-107.881
				717.773	-107.881
				717.773	-107.881
		719.238	-110.457	719.238	-118.399
		719.238	-118.399	719.238	-118.399
				719.238	-118.399
		720.703	-102.205	720.703	-121.36
		720.703	-121.36	720.703	-121.36
				720.703	-121.36
		722.168	-102.133	722.168	-115.668
		722.168	-115.668	722.168	-115.668
				722.168	-115.668
723.633	-56.3689			723.633	-120.415
723.633	-120.415			723.633	-120.415
				723.633	-120.415
		725.098	-104.618	725.098	-133.896
		725.098	-133.896	725.098	-133.896
				725.098	-133.896
		726.563	-106.722	726.563	-110.699
		726.563	-110.699	726.563	-110.699
				726.563	-110.699
		728.027	-100.427	728.027	-106.852
		728.027	-106.852	728.027	-106.852
				728.027	-106.852
		729.492	-112.048	729.492	-120.12
		729.492	-120.12	729.492	-120.12
				729.492	-120.12
		730.957	-98.0974	730.957	-120.476
		730.957	-120.476	730.957	-120.476
				730.957	-120.476
		732.422	-115.031	732.422	-129.914
		732.422	-129.914	732.422	-129.914
				732.422	-129.914
		733.887	-109.408	733.887	-115.251
		733.887	-115.251	733.887	-115.251
				733.887	-115.251
				735.352	-105.88
				735.352	-105.88
				735.352	-105.88
		736.816	-108.851	736.816	-112.071
		736.816	-112.071	736.816	-112.071
				736.816	-112.071
		738.281	-105.635	738.281	-114.114
		738.281	-114.114	738.281	-114.114
				738.281	-114.114
				739.746	-110.035
				739.746	-110.035
				739.746	-110.035
		741.211	-104.959	741.211	-112.81
		741.211	-112.81	741.211	-112.81
				741.211	-112.81
		742.676	-101.405	742.676	-108.746
		742.676	-108.746	742.676	-108.746
				742.676	-108.746
744.141	-56.4403			744.141	-111.306
744.141	-111.306			744.141	-111.306
				744.141	-111.306
		745.605	-107.848	745.605	-124.796
		745.605	-124.796	745.605	-124.796
				745.605	-124.796
				747.07	-111.049
				747.07	-111.049
				747.07	-111.049
		748.535	-106.561	748.535	-115.361
		748.535	-115.361	748.535	-115.361
				748.535	-115.361
				750	-112.55
				750	-112.55
				750	-112.55
				751.465	-108.726
				751.465	-108.726
				751.465	-108.726
		752.93	-105.273	752.93	-111.939
		752.93	-111.939	752.93	-111.939
				752.93	-111.939
		754.395	-102.112	754.395	-109.335
		754.395	-109.335	754.395	-109.335
				754.395	-109.335
				755.859	-105.459
				755.859	-105.459
				755.859	-105.459
		757.324	-105.184	757.324	-118.991
		757.324	-118.991	757.324	-118.991
				757.324	-118.991
		758.789	-99.4866	758.789	-115.257
		758.789	-115.257	758.789	-115.257
				758.789	-115.257
		760.254	-110.179	760.254	-118.328
		760.254	-118.328	760.254	-118.328
				760.254	-118.328
		761.719	-102.888	761.719	-118.033
		761.719	-118.033	761.719	-118.033
				761.719	-118.033
		763.184	-101.024	763.184	-113.366
		763.184	-113.366	763.184	-113.366
				763.184	-113.366
		764.648	-109.414	764.648	-121.619
		764.648	-121.619	764.648	-121.619
				764.648	-121.619
766.113	-56.5291			766.113	-110.897
766.113	-110.897			766.113	-110.897
				766.113	-110.897
		767.578	-105.03	767.578	-128.804
		767.578	-128.804	767.578	-128.804
				767.578	-128.804
				769.043	-111.067
				769.043	-111.067
				769.043	-111.067
		770.508	-106.228	770.508	-119.566
		770.508	-119.566	770.508	-119.566
				770.508	-119.566
		771.973	-116.038	771.973	-120.486
		771.973	-120.486	771.973	-120.486
				771.973	-120.486
				773.438	-111.944
				773.438	-111.944
				773.438	-111.944
		774.902	-98.7133	774.902	-108.472
		774.902	-108.472	774.902	-108.472
				774.902	-108.472
		776.367	-110.103	776.367	-112.573
		776.367	-112.573	776.367	-112.573
				776.367	-112.573
		777.832	-104.62	777.832	-115.136
		777.832	-115.136	777.832	-115.136
				777.832	-115.136
		779.297	-104.377	779.297	-133.138
		779.297	-133.138	779.297	-133.138
				779.297	-133.138
		780.762	-111.545	780.762	-117.756
		780.762	-117.756	780.762	-117.756
				780.762	-117.756
		782.227	-98.3941	782.227	-119.202
		782.227	-119.202	782.227	-119.202
				782.227	-119.202
		783.691	-101.781	783.691	-112.03
		783.691	-112.03	783.691	-112.03
				783.691	-112.03
				785.156	-107.591
				785.156	-107.591
				785.156	-107.591
		786.621	-107.424	786.621	-111.257
		786.621	-111.257	786.621	-111.257
				786.621	-111.257
788.086	-56.6194			788.086	-109.361
788.086	-109.361			788.086	-109.361
				788.086	-109.361
		789.551	-103.916	789.551	-113.938
		789.551	-113.938	789.551	-113.938
				789.551	-113.938
		791.016	-110.533	791.016	-112.695
		791.016	-112.695	791.016	-112.695
				791.016	-112.695
				792.48	-107.949
				792.48	-107.949
				792.48	-107.949
				793.945	-107.537
				793.945	-107.537
				793.945	-107.537
		795.41	-106.696	795.41	-118.071
		795.41	-118.071	795.41	-118.071
				795.41	-118.071
		796.875	-103.666	796.875	-121.197
		796.875	-121.197	796.875	-121.197
				796.875	-121.197
		798.34	-101.096	798.34	-105.561
		798.34	-105.561	798.34	-105.561
				798.34	-105.561
				799.805	-110.784
				799.805	-110.784
				799.805	-110.784
		801.27	-103.364	801.27	-118.004
		801.27	-118.004	801.27	-118.004
				801.27	-118.004
		802.734	-103.795	802.734	-114.182
		802.734	-114.182	802.734	-114.182
				802.734	-114.182
		804.199	-104.689	804.199	-112.316
		804.199	-112.316	804.199	-112.316
				804.199	-112.316
		805.664	-102.427	805.664	-116.423
		805.664	-116.423	805.664	-116.423
				805.664	-116.423
		807.129	-101.284	807.129	-106.491
		807.129	-106.491	807.129	-106.491
				807.129	-106.491
		808.594	-99.7834	808.594	-119.02
		808.594	-119.02	808.594	-119.02
				808.594	-119.02
		810.059	-109.842	810.059	-111.849
		810.059	-111.849	810.059	-111.849
				810.059	-111.849
811.523	-56.7003			811.523	-110.998
811.523	-110.998			811.523	-110.998
				811.523	-110.998
				812.988	-105.142
				812.988	-105.142
				812.988	-105.142
		814.453	-103.255	814.453	-110.857
		814.453	-110.857	814.453	-110.857
				814.453	-110.857
		815.918	-105.526	815.918	-112.333
		815.918	-112.333	815.918	-112.333
				815.918	-112.333
		817.383	-99.2316	817.383	-117.442
		817.383	-117.442	817.383	-117.442
				817.383	-117.442
		818.848	-110.059	818.848	-116.875
		818.848	-116.875	818.848	-116.875
				818.848	-116.875
		820.313	-99.152	820.313	-116.86
		820.313	-116.86	820.313	-116.86
				820.313	-116.86
		821.777	-106.431	821.777	-117.004
		821.777	-117.004	821.777	-117.004
				821.777	-117.004
		823.242	-119.332	823.242	-125.245
		823.242	-125.245	823.242	-125.245
				823.242	-125.245
		824.707	-100.3	824.707	-116.69
		824.707	-116.69	824.707	-116.69
				824.707	-116.69
		826.172	-109.561	826.172	-113.574
		826.172	-113.574	826.172	-113.574
				826.172	-113.574
		827.637	-98.8693	827.637	-120.851
		827.637	-120.851	827.637	-120.851
				827.637	-120.851
		829.102	-105.348	829.102	-112.284
		829.102	-112.284	829.102	-112.284
				829.102	-112.284
		830.566	-99.0193	830.566	-116.067
		830.566	-116.067	830.566	-116.067
				830.566	-116.067
		832.031	-101.765	832.031	-118.884
		832.031	-118.884	832.031	-118.884
				832.031	-118.884
		833.496	-108.535	833.496	-125.585
		833.496	-125.585	833.496	-125.585
				833.496	-125.585
834.961	-56.748			834.961	-111.847
834.961	-111.847			834.961	-111.847
				834.961	-111.847
		836.426	-102.978	836.426	-114.565
		836.426	-114.565	836.426	-114.565
				836.426	-114.565
		837.891	-99.6806	837.891	-115.438
		837.891	-115.438	837.891	-115.438
				837.891	-115.438
		839.355	-107.895	839.355	-109.225
		839.355	-109.225	839.355	-109.225
				839.355	-109.225
		840.82	-103.78	840.82	-111.295
		840.82	-111.295	840.82	-111.295
				840.82	-111.295
		842.285	-104.945	842.285	-110.625
		842.285	-110.625	842.285	-110.625
				842.285	-110.625
		843.75	-105.552	843.75	-112.216
		843.75	-112.216	843.75	-112.216
				843.75	-112.216
		845.215	-112.259	845.215	-115.503
		845.215	-115.503	845.215	-115.503
				845.215	-115.503
		846.68	-106.298	846.68	-117.351
		846.68	-117.351	846.68	-117.351
				846.68	-117.351
		848.145	-102.425	848.145	-121.213
		848.145	-121.213	848.145	-121.213
				848.145	-121.213
		849.609	-104.798	849.609	-113.431
		849.609	-113.431	849.609	-113.431
				849.609	-113.431
		851.074	-104.288	851.074	-114.534
		851.074	-114.534	851.074	-114.534
				851.074	-114.534
				852.539	-114.531
				852.539	-114.531
				852.539	-114.531
		854.004	-106.804	854.004	-108.777
		854.004	-108.777	854.004	-108.777
				854.004	-108.777
		855.469	-109.367	855.469	-114.628
		855.469	-114.628	855.469	-114.628
				855.469	-114.628
				856.934	-108.191
				856.934	-108.191
				856.934	-108.191
		858.398	-108.49	858.398	-111.202
		858.398	-111.202	858.398	-111.202
				858.398	-111.202
859.863	-56.8487			859.863	-116.637
859.863	-116.637			859.863	-116.637
