"Spectrum I(f) of current at speaker terminals"					
"Signal lines"		"Noise + Distortions"		"Noise floor"	
"Frequency [Hz]"	"[dB]   0 dB = 1 A"	"Frequency [Hz]"	"[dB]   0 dB = 1 A"	"Frequency [Hz]"	"[dB]   0 dB = 1 A"
		235.84	-93.7131	235.84	-111.507
		235.84	-111.507	235.84	-111.507
				235.84	-111.507
		237.305	-97.3437	237.305	-111.805
		237.305	-111.805	237.305	-111.805
				237.305	-111.805
		238.77	-92.6283	238.77	-119.081
		238.77	-119.081	238.77	-119.081
				238.77	-119.081
		240.234	-93.8492	240.234	-109.134
		240.234	-109.134	240.234	-109.134
				240.234	-109.134
241.699	-38.33			241.699	-137.17
241.699	-137.17			241.699	-137.17
				241.699	-137.17
		243.164	-103.832	243.164	-113.871
		243.164	-113.871	243.164	-113.871
				243.164	-113.871
		244.629	-90.9636	244.629	-121.4
		244.629	-121.4	244.629	-121.4
				244.629	-121.4
		246.094	-90.6374	246.094	-108.12
		246.094	-108.12	246.094	-108.12
				246.094	-108.12
		247.559	-98.6284	247.559	-113.866
		247.559	-113.866	247.559	-113.866
				247.559	-113.866
249.023	-38.3221			249.023	-106.806
249.023	-106.806			249.023	-106.806
				249.023	-106.806
		250.488	-103.244	250.488	-117.463
		250.488	-117.463	250.488	-117.463
				250.488	-117.463
		251.953	-86.0593	251.953	-104.028
		251.953	-104.028	251.953	-104.028
				251.953	-104.028
		253.418	-97.3283	253.418	-114.134
		253.418	-114.134	253.418	-114.134
				253.418	-114.134
254.883	-38.3368			254.883	-121.994
254.883	-121.994			254.883	-121.994
				254.883	-121.994
		256.348	-91.2475	256.348	-107.563
		256.348	-107.563	256.348	-107.563
				256.348	-107.563
		257.813	-89.6727	257.813	-122.25
		257.813	-122.25	257.813	-122.25
				257.813	-122.25
		259.277	-91.944	259.277	-115.116
		259.277	-115.116	259.277	-115.116
				259.277	-115.116
		260.742	-87.3439	260.742	-109.963
		260.742	-109.963	260.742	-109.963
				260.742	-109.963
		262.207	-98.2248	262.207	-112.563
		262.207	-112.563	262.207	-112.563
				262.207	-112.563
263.672	-38.3466			263.672	-112.231
263.672	-112.231			263.672	-112.231
				263.672	-112.231
		265.137	-89.8948	265.137	-115.719
		265.137	-115.719	265.137	-115.719
				265.137	-115.719
		266.602	-90.4046	266.602	-116.923
		266.602	-116.923	266.602	-116.923
				266.602	-116.923
		268.066	-106.784	268.066	-112.125
		268.066	-112.125	268.066	-112.125
				268.066	-112.125
		269.531	-92.9074	269.531	-114.945
		269.531	-114.945	269.531	-114.945
				269.531	-114.945
270.996	-38.4089			270.996	-117.585
270.996	-117.585			270.996	-117.585
				270.996	-117.585
		272.461	-98.6545	272.461	-108.453
		272.461	-108.453	272.461	-108.453
				272.461	-108.453
		273.926	-86.178	273.926	-113.452
		273.926	-113.452	273.926	-113.452
				273.926	-113.452
		275.391	-89.3936	275.391	-114
		275.391	-114	275.391	-114
				275.391	-114
		276.855	-90.1572	276.855	-108.679
		276.855	-108.679	276.855	-108.679
				276.855	-108.679
278.32	-38.3847			278.32	-117.802
278.32	-117.802			278.32	-117.802
				278.32	-117.802
		279.785	-92.7769	279.785	-116.384
		279.785	-116.384	279.785	-116.384
				279.785	-116.384
		281.25	-98.3707	281.25	-113.302
		281.25	-113.302	281.25	-113.302
				281.25	-113.302
		282.715	-91.6048	282.715	-107.827
		282.715	-107.827	282.715	-107.827
				282.715	-107.827
		284.18	-90.9778	284.18	-124.813
		284.18	-124.813	284.18	-124.813
				284.18	-124.813
		285.645	-95.8269	285.645	-113.463
		285.645	-113.463	285.645	-113.463
				285.645	-113.463
287.109	-38.3331			287.109	-114.531
287.109	-114.531			287.109	-114.531
				287.109	-114.531
		288.574	-86.1649	288.574	-115.939
		288.574	-115.939	288.574	-115.939
				288.574	-115.939
		290.039	-95.0578	290.039	-108.512
		290.039	-108.512	290.039	-108.512
				290.039	-108.512
		291.504	-89.7045	291.504	-109.799
		291.504	-109.799	291.504	-109.799
				291.504	-109.799
		292.969	-90.4999	292.969	-116.979
		292.969	-116.979	292.969	-116.979
				292.969	-116.979
		294.434	-101.729	294.434	-109.289
		294.434	-109.289	294.434	-109.289
				294.434	-109.289
295.898	-38.3232			295.898	-113.026
295.898	-113.026			295.898	-113.026
				295.898	-113.026
		297.363	-87.3169	297.363	-109.18
		297.363	-109.18	297.363	-109.18
				297.363	-109.18
		298.828	-85.3587	298.828	-110.244
		298.828	-110.244	298.828	-110.244
				298.828	-110.244
		300.293	-93.9193	300.293	-117.638
		300.293	-117.638	300.293	-117.638
				300.293	-117.638
		301.758	-105.955	301.758	-113.394
		301.758	-113.394	301.758	-113.394
				301.758	-113.394
303.223	-38.3124			303.223	-115.158
303.223	-115.158			303.223	-115.158
				303.223	-115.158
		304.688	-95.632	304.688	-113.732
		304.688	-113.732	304.688	-113.732
				304.688	-113.732
		306.152	-92.6609	306.152	-116.393
		306.152	-116.393	306.152	-116.393
				306.152	-116.393
		307.617	-94.095	307.617	-108.669
		307.617	-108.669	307.617	-108.669
				307.617	-108.669
		309.082	-94.5928	309.082	-115.003
		309.082	-115.003	309.082	-115.003
				309.082	-115.003
		310.547	-89.9836	310.547	-115.162
		310.547	-115.162	310.547	-115.162
				310.547	-115.162
		312.012	-87.0292	312.012	-111.587
		312.012	-111.587	312.012	-111.587
				312.012	-111.587
313.477	-38.333			313.477	-113.795
313.477	-113.795			313.477	-113.795
				313.477	-113.795
		314.941	-90.6998	314.941	-118.324
		314.941	-118.324	314.941	-118.324
				314.941	-118.324
		316.406	-93.1316	316.406	-112.098
		316.406	-112.098	316.406	-112.098
				316.406	-112.098
		317.871	-89.1167	317.871	-116.292
		317.871	-116.292	317.871	-116.292
				317.871	-116.292
		319.336	-105.156	319.336	-110.705
		319.336	-110.705	319.336	-110.705
				319.336	-110.705
		320.801	-84.9511	320.801	-113.932
		320.801	-113.932	320.801	-113.932
				320.801	-113.932
322.266	-38.3577			322.266	-113.964
322.266	-113.964			322.266	-113.964
				322.266	-113.964
		323.73	-87.0826	323.73	-107.788
		323.73	-107.788	323.73	-107.788
				323.73	-107.788
		325.195	-87.4956	325.195	-116.706
		325.195	-116.706	325.195	-116.706
				325.195	-116.706
		326.66	-94.3228	326.66	-120.062
		326.66	-120.062	326.66	-120.062
				326.66	-120.062
		328.125	-91.0474	328.125	-109.046
		328.125	-109.046	328.125	-109.046
				328.125	-109.046
		329.59	-93.5119	329.59	-116.581
		329.59	-116.581	329.59	-116.581
				329.59	-116.581
331.055	-38.37			331.055	-122.96
331.055	-122.96			331.055	-122.96
				331.055	-122.96
		332.52	-103.565	332.52	-107.782
		332.52	-107.782	332.52	-107.782
				332.52	-107.782
		333.984	-105.966	333.984	-119.683
		333.984	-119.683	333.984	-119.683
				333.984	-119.683
		335.449	-109.981	335.449	-116.528
		335.449	-116.528	335.449	-116.528
				335.449	-116.528
		336.914	-99.7194	336.914	-114.575
		336.914	-114.575	336.914	-114.575
				336.914	-114.575
		338.379	-91.986	338.379	-112.312
		338.379	-112.312	338.379	-112.312
				338.379	-112.312
		339.844	-95.8783	339.844	-113.277
		339.844	-113.277	339.844	-113.277
				339.844	-113.277
341.309	-38.3808			341.309	-117.087
341.309	-117.087			341.309	-117.087
				341.309	-117.087
		342.773	-92.9444	342.773	-117.92
		342.773	-117.92	342.773	-117.92
				342.773	-117.92
		344.238	-90.7565	344.238	-117.623
		344.238	-117.623	344.238	-117.623
				344.238	-117.623
		345.703	-91.1904	345.703	-114.055
		345.703	-114.055	345.703	-114.055
				345.703	-114.055
		347.168	-91.473	347.168	-117.944
		347.168	-117.944	347.168	-117.944
				347.168	-117.944
		348.633	-97.3658	348.633	-109.338
		348.633	-109.338	348.633	-109.338
				348.633	-109.338
		350.098	-93.0196	350.098	-119.015
		350.098	-119.015	350.098	-119.015
				350.098	-119.015
351.563	-38.4355			351.563	-118.288
351.563	-118.288			351.563	-118.288
				351.563	-118.288
		353.027	-91.9403	353.027	-118.224
		353.027	-118.224	353.027	-118.224
				353.027	-118.224
		354.492	-96.7036	354.492	-125.16
		354.492	-125.16	354.492	-125.16
				354.492	-125.16
		355.957	-95.595	355.957	-121.382
		355.957	-121.382	355.957	-121.382
				355.957	-121.382
		357.422	-93.2223	357.422	-112.151
		357.422	-112.151	357.422	-112.151
				357.422	-112.151
		358.887	-86.8891	358.887	-117.688
		358.887	-117.688	358.887	-117.688
				358.887	-117.688
		360.352	-92.4205	360.352	-116.89
		360.352	-116.89	360.352	-116.89
				360.352	-116.89
361.816	-38.4476			361.816	-114.867
361.816	-114.867			361.816	-114.867
				361.816	-114.867
		363.281	-87.9975	363.281	-112.772
		363.281	-112.772	363.281	-112.772
				363.281	-112.772
		364.746	-89.8009	364.746	-111.227
		364.746	-111.227	364.746	-111.227
				364.746	-111.227
		366.211	-109.264	366.211	-111.787
		366.211	-111.787	366.211	-111.787
				366.211	-111.787
		367.676	-93.2005	367.676	-114.479
		367.676	-114.479	367.676	-114.479
				367.676	-114.479
		369.141	-89.6524	369.141	-110.255
		369.141	-110.255	369.141	-110.255
				369.141	-110.255
		370.605	-95.4729	370.605	-117.723
		370.605	-117.723	370.605	-117.723
				370.605	-117.723
372.07	-38.4708			372.07	-112.805
372.07	-112.805			372.07	-112.805
				372.07	-112.805
		373.535	-96.0862	373.535	-112.823
		373.535	-112.823	373.535	-112.823
				373.535	-112.823
		375	-85.4358	375	-115.223
		375	-115.223	375	-115.223
				375	-115.223
		376.465	-86.2396	376.465	-108.595
		376.465	-108.595	376.465	-108.595
				376.465	-108.595
		377.93	-89.5066	377.93	-115.745
		377.93	-115.745	377.93	-115.745
				377.93	-115.745
				379.395	-113.803
				379.395	-113.803
				379.395	-113.803
		380.859	-87.2457	380.859	-120.643
		380.859	-120.643	380.859	-120.643
				380.859	-120.643
382.324	-38.5127			382.324	-111.674
382.324	-111.674			382.324	-111.674
				382.324	-111.674
		383.789	-101.496	383.789	-115.283
		383.789	-115.283	383.789	-115.283
				383.789	-115.283
		385.254	-87.8424	385.254	-116.298
		385.254	-116.298	385.254	-116.298
				385.254	-116.298
		386.719	-92.9932	386.719	-116.668
		386.719	-116.668	386.719	-116.668
				386.719	-116.668
		388.184	-88.1527	388.184	-110.292
		388.184	-110.292	388.184	-110.292
				388.184	-110.292
		389.648	-90.3148	389.648	-127.662
		389.648	-127.662	389.648	-127.662
				389.648	-127.662
		391.113	-89.684	391.113	-114.863
		391.113	-114.863	391.113	-114.863
				391.113	-114.863
		392.578	-98.9558	392.578	-111.399
		392.578	-111.399	392.578	-111.399
				392.578	-111.399
394.043	-38.5252			394.043	-119.673
394.043	-119.673			394.043	-119.673
				394.043	-119.673
		395.508	-86.4941	395.508	-116.529
		395.508	-116.529	395.508	-116.529
				395.508	-116.529
		396.973	-94.7595	396.973	-117.367
		396.973	-117.367	396.973	-117.367
				396.973	-117.367
		398.438	-91.9401	398.438	-117.202
		398.438	-117.202	398.438	-117.202
				398.438	-117.202
		399.902	-87.4928	399.902	-115.502
		399.902	-115.502	399.902	-115.502
				399.902	-115.502
		401.367	-99.7899	401.367	-113.961
		401.367	-113.961	401.367	-113.961
				401.367	-113.961
